id,Author,Text,User Location,Country_Code,Tweet Country,created_at,Unnamed: 7
1.37432146098304E+018,PCU_Cambridge, : Tacoma's pop-up clinics aim to overcome barriers to COVID-19 vaccines ,University of Cambridge,None,None,2021-03-23 11:25:44,
1.37432146266058E+018,whatsheCED," : How Ivermectin prophylaxis squashed the virus in a 12,000 employees, high risk, food processing company!

COVID-19 Preve…",Manila City,None,None,2021-03-23 11:25:45,
1.37432146524445E+018,OwenJones84," On the one year anniversary since going into lockdown, this evening our team of technicians will be lighting up b… ",London,IND,None,2021-03-23 11:25:45,
1.37432146634743E+018,Neelam_gupta_, : It's understandable to have questions about the COVID-19 vaccine. The 's  has questions to…,,None,None,2021-03-23 11:25:45,
1.37432146714441E+018,najiirro,My time has come to shine,Somalia,USA,None,2021-03-23 11:25:46,
1.37432146865862E+018,Eletiofe, : I have tested positive for COVID-19 this morning and I am currently home quarantined and undergoing treatment for the sa…,,None,None,2021-03-23 11:25:46,
1.37432147253398E+018,eusebiodessa,"PHOTOS: Kebbi flags off COVID-19 vaccination​

 ",toge,None,None,2021-03-23 11:25:47,
1.3743214731674E+018,d_a_r_s_h_a_n_d, Reinier Zonneveld at the Covid-19 Free test event in the Netherlands on Sunday past  ,"Bengaluru, India",None,None,2021-03-23 11:25:47,
1.37432147380922E+018,Doz67622445," : Appeal to COVID-19 Survivors to donate Plasma  (as of 21 March 2021)

See original post here:  …",💙NotMoving Power t't people ,None,None,2021-03-23 11:25:47,
1.37432147455156E+018,seconperson, _MAshton: Delighted to present this years Public Health Annual Report “LIVERPOOL'S COVID-19 JOURNEY” #Covid19 #Liverpool #PHAR ⁦…,"Missouri, United States",None,None,2021-03-23 11:25:47,
1.37432147643067E+018,GhostOfLou__, : BREAKING: AstraZeneca says advanced trial data from a U.S. study on its COVID-19 vaccine shows it is 79% effective. …,Through paris.. • she!¡her,None,None,2021-03-23 11:25:48,
1.37432147635931E+018,sielefred,"AIMIM chief Asaduddin Owaisi takes Covid-19 jab, urges people to get vaccinated ",,None,None,2021-03-23 11:25:48,
1.37432147651445E+018,foxfoxychick, : Seeking teachers of the gifted for research education practices during the COVID-19 pandemic:   v…,,None,None,2021-03-23 11:25:48,
1.37432147692559E+018,AKUA_ADDOBEA, : The vaccine is 94% effective and millions of people have been given it and 3 so far have caught COVID still which out o…,GHANA,None,None,2021-03-23 11:25:48,
1.37432147699265E+018,chrisparham88, : BREAKING: AstraZeneca says advanced trial data from a U.S. study on its COVID-19 vaccine shows it is 79% effective. …,"Astoria, Queens",None,None,2021-03-23 11:25:48,
1.37432147808742E+018,mikiya82, : The vaccine is 94% effective and millions of people have been given it and 3 so far have caught COVID still which out o…,"Kano, Nigeria 🇳🇬",USA,None,2021-03-23 11:25:48,
1.37432147976932E+018,isslater, : The  COVID-19 data explorer is an excellent resource if you would like to know what's going on further a…,"Cologne, Germany",GBR,None,2021-03-23 11:25:49,
1.37432148042766E+018,gegeenthusiast," : This government is not aiming for zero Covid-19 any more. 

They are aiming for zero deaths. 

They are a joke. But they…",,GBR,None,2021-03-23 11:25:49,
1.37432148299895E+018,vespasian91," : AstraZeneca’s Vaccine Is found to be 79% effective in preventing symptoms of COVID-19 in a U.S. study, but 100% effective…",,USA,None,2021-03-23 11:25:49,
1.37432148335109E+018,beansprouts_mom,Why COVID-19 Models Don’t Predict the Future  via ,"Vancouver, British Columbia",None,None,2021-03-23 11:25:49,
1.37432148373296E+018,pushandpulljlm," : One year on from first lockdown, Britain grieves for COVID-19 dead  ","North Carolina, USA",None,None,2021-03-23 11:25:50,
1.37432148355666E+018,Leila4Norbury, : #AstraZenecaWATCH - A U.S. health agency has issued a statement that AstraZeneca may have included outdated information i…,London,None,None,2021-03-23 11:25:49,
1.3743214872268E+018,kjonesy10, : The vaccine is 94% effective and millions of people have been given it and 3 so far have caught COVID still which out o…,"Liverpool, England",None,None,2021-03-23 11:25:50,
1.37432148875754E+018,Mushuuuh," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…","California, USA",None,None,2021-03-23 11:25:51,
1.3743214893239E+018,joshop68," : ""Dr Osborn said she would work 3 weeks straight with no days off so that she could isolate for a few days, get tested, an…",Bristol,None,None,2021-03-23 11:25:51,
1.37432149064097E+018,mellowedface,"Today more than any other, we remember those who've died from COVID-19 &amp; we think of everyone who's lost loved ones… ",Ireland,CAN,None,2021-03-23 11:25:51,
1.37432149496109E+018,walkthe3arth,"With Covid-19 having exacerbated child food poverty, high quality #FreeSchoolMeals are more important now than ever… ",United Kingdom,None,None,2021-03-23 11:25:52,
1.3743214966765E+018,amakar,Maybe because the government and media spread falsehoods about running out of ICU beds while nurses danced on Tik T… ,Cyprus,None,None,2021-03-23 11:25:53,
1.37432149761189E+018,ourNHCP, : LISTEN: Exceptional local women leaders and activists from #Yemen have been working to support women and girls within…,Northamptonshire,None,None,2021-03-23 11:25:53,
1.37432149872338E+018,Treece59," : NEWS: In a statement,  says AstraZeneca may have included “outdated information” from their COVID-19 vaccine trial…","Hemel Hempstead, East",None,None,2021-03-23 11:25:53,
1.37432149884078E+018,TorontoStar," : Covishield vs Covaxin vs Moderna/Pfizer – Science Behind COVID-19 Vaccines

#vaccines #medicalsciences #covid #vaccinerese…","1 Yonge St., Toronto, Canada",None,None,2021-03-23 11:25:53,
1.37432149944468E+018,sirajnoorani,AstraZeneca’s US clinical trial of its Covid-19 vaccine developed with Oxford university has shown 79% efficacy at… ,mumbai,IN,India,2021-03-23 11:25:53,
1.37432149963775E+018,GoreyGuardian, : More people died to obesity in 2020 than COVID-19,"Market Square, Gorey, Co. Wexford.",None,None,2021-03-23 11:25:53,
1.37432150467091E+018,ElBabybabybaby," : BREAKING: AstraZeneca may have used ‘outdated information’ in announcing results from Covid-19 vaccine trial, U.S. officials…",Zelanda la nueva,None,None,2021-03-23 11:25:55,
1.37432150671773E+018,BonnieBooBT, : Check out this Times article on   et al's new study on the waiting time for a hip or knee arthr…,,None,None,2021-03-23 11:25:55,
1.37432150844997E+018,LeicsLetsTalk,Maine: Everyone Age 50 and Older Eligible for COVID-19 Shot ,,None,None,2021-03-23 11:25:55,
1.37432150919657E+018,FrontLineHRD,B.1.1.7 Variant Found In Animals—Are People At Risk Of Catching A Covid-19 Variant From Their Pets? ⁦… ,"Dublin, Ireland",None,None,2021-03-23 11:25:56,
1.37432150959503E+018,ecoblogs,List Of COVID Vaccine Hospitals In Bangalore ,,None,None,2021-03-23 11:25:56,
1.3743215112392E+018,JeffreyCamp,Will the GBR actually end up with more excess deaths than France ? Almost certainly not. Germany ? Probably. Spain/I… ,Jersey,None,None,2021-03-23 11:25:56,
1.37432151378919E+018,chenontario,Join us tomorrow &gt,,None,None,2021-03-23 11:25:57,
1.37432151660786E+018,SSAgwuna, : Always heartwarming to watch this government exploit a pandemic to enrich their friends and donors.,Nigeria,None,None,2021-03-23 11:25:57,
1.37432151664984E+018,ESOncology,"OK, so what is next? #ivermectin #ivermectinworks 

Why You Should Not Use Ivermectin to Treat or Prevent COVIases and a further 101 deaths following a positive te…","Milan, Italy",None,None,2021-03-23 11:25:57,
1.37432151808412E+018,Hakymhusyn,"Supported Event | In2Matrix Webinar: 'Covid-19 Vaccine update: Expectations vs Reality’.
This complimentary webinar… ","Dungun, Terengganu",None,None,2021-03-23 11:25:58,
1.37432152158235E+018,Philly62631275,LISTEN: Exceptional local women leaders and activists from #Yemen have been working to support women and girls with… ,Philadelphia ,None,None,2021-03-23 11:25:59,
1.37432152239167E+018,HiraLal19861633, : I'll be on Teleradyo in a few minutes to talk about the latest COVID-19 trends. Hope you can watch ,,None,None,2021-03-23 11:25:59,
1.37432152571788E+018,rushdee, : Roche antibody cocktail shown effective in COVID-19 patients  ,hades,None,None,2021-03-23 11:26:00,
1.37432152641827E+018,manilabulletin," TowerHamletsCCG ""The British Islamic Medical Association has reviewed Islamic scholars’ analysis &amp; confirmed hav… ","Manila, Philippines",None,None,2021-03-23 11:26:00,
1.37432152708517E+018,AM_Wenbo, : Krispy Kreme giving a free doughnut a day in U.S. to those vaccinated against COVID-19  …,,None,None,2021-03-23 11:26:00,
1.37432152724459E+018,SouzaEluam, : Very interesting study demonstrating how measures to respond to COVID-19 must be coupled with appropriately tailored c…,WORLD,USA,None,2021-03-23 11:26:00,
1.37432152942151E+018,DannyBoyOnO," : We'd like to show sweet support to those who have received the COVID-19 Vaccine. Starting today, bring your Vaccine Card t…",Bristol,None,None,2021-03-23 11:26:00,
1.37432153044485E+018,Elizabe69337959, : New study suggests that almost half of Brazil's population believes in at least one of the many lies being spread about…,,None,None,2021-03-23 11:26:01,
1.37432153077206E+018,alliemcl20, : #BiggBoss13 #ShehnaazGill #KartikAaryan #Covid19 #Canada Shehnaaz Gill wishes her crush Kartik Aaryan a speedy recovery…,,None,None,2021-03-23 11:26:01,
1.37432153111587E+018,PBagchand,Great decision ..they could reduced it to 20 as well..rapid spreaders..,,None,None,2021-03-23 11:26:01,
1.37432153132572E+018,bramflake, : The vaccine is 94% effective and millions of people have been given it and 3 so far have caught COVID still which out o…,"Whitesboro, NY",None,None,2021-03-23 11:26:01,
1.37432153342283E+018,rebeccamcavoy1, : The Finnish Institute for Health and Welfare says Finland has suspended use of the AstraZeneca COVID-19 vaccine while inv…,"Edinburgh, Scotland",None,None,2021-03-23 11:26:01,
1.37432153342706E+018,Zamy_cooling,"  From low to high risk, pubs/bars are at the very top when ranked by physicians from TMA COVI… ",,IND,None,2021-03-23 11:26:01,
1.37432153469794E+018,_ItSmellsLikeMe," : Postpone travel &amp; stay home to protect yourself &amp; others from #COVID19. If you must travel:
• Get fully vaccinated for COVID…",,None,None,2021-03-23 11:26:02,
1.37432153523056E+018,amsroy, : If the Covid-19 Vaccines interview for a job  ,"Nairobi, Montreal",None,None,2021-03-23 11:26:02,
1.37432153619101E+018,rooytaan," : The COVID-19 vaccines are here. We'll see you soon. 

#ItsUpToYou ",MNL🛬GES🛬HKG,None,None,2021-03-23 11:26:02,
1.37432153625804E+018,shlingdong," :  At 8 a.m. today, anyone 50 or older will be able to register for a COVID-19 vaccine through the state website or hotline and th…",,USA,None,2021-03-23 11:26:02,
1.37432153833845E+018,Mayankk06263136," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…","New Delhi, India",None,None,2021-03-23 11:26:03,
1.37432153838874E+018,xshjoondsx,"From April 1, all people above 45 years of age entitled to get COVID-19 vaccine: Union minister Prakash Javadekar",Heaven,None,None,2021-03-23 11:26:03,
1.37432153912288E+018,nonya_bidniss,"Gee, many seniors didn't get the shot because they can't get to the mass vaccination site or couldn't use the tech… ", we're lucky this is rare. The long term effects of COVID-19 will continue to affect lif… https://t.co/wvzo8lhvSh,"Antifa Junction, AL",None,None,2021-03-23 11:26:03
1.37432154327529E+018,MaryamA44582075, : Navajo Nation has reported 0 new COVID-19 cases for the first time in six months!!!!!,,USA,None,2021-03-23 11:26:04,
1.37432154449565E+018,TheRadioTFI, : AstraZeneca’s COVID-19 vaccine completely prevents severe illness and death  ,"Queens, NY - Worldwide",None,None,2021-03-23 11:26:04,
1.37432154460898E+018,agarwal_misty, : Wisconsin Republicans want to wrest control of COVID-19 relief money from Democratic Gov. Tony Evers …,Shimla,None,None,2021-03-23 11:26:04,
1.37432154829582E+018,kierancat, : European stocks slide as Germany extends COVID-19 lockdown to mid-April ,,None,None,2021-03-23 11:26:05,
1.37432154974693E+018,Knewz_Currently, : The vaccine is 94% effective and millions of people have been given it and 3 so far have caught COVID still which out o…,"Va Beach, Virginia",None,None,2021-03-23 11:26:05,
1.37432155129054E+018,saraecook," : As a scientist, I follow the facts,” said Bridle. “The evidence is overwhelming: .. COVID-19 is no worse than the annual…","Washington, DC",None,None,2021-03-23 11:26:06,
1.37432155474657E+018,ZyiteGadgets, : Navajo Nation has reported 0 new COVID-19 cases for the first time in six months!!!!!,http://www.zyite.com/,IND,None,2021-03-23 11:26:06,
1.37432155523739E+018,bjfstrgazer, : #BREAKING: AstraZeneca likely provided an “incomplete view of efficacy data” on COVID-19 vaccine from a large scale U.S. t…,,None,None,2021-03-23 11:26:07,
1.37432155650411E+018,JaxCoding, : Advanced Machine Learning Algorithm Accurately Predicts Risk of COVID-19 Progressing to Severe Disease or Death - HospiMe…,"Jacksonville, FL",None,None,2021-03-23 11:26:07,
1.37432155680182E+018,Knewz_Currently," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…","Va Beach, Virginia",None,None,2021-03-23 11:26:07,
1.3743215572507E+018,townendjenna08," : COVID-19 - Florence Nightingale Diagrams of Deaths    In Week 10, deaths registered in England and…",South yorkshire,None,None,2021-03-23 11:26:07,
1.37432155797619E+018,MDAmir_hussain, : The vaccine is 94% effective and millions of people have been given it and 3 so far have caught COVID still which out o…,"Kolkata, India",None,None,2021-03-23 11:26:07,
1.37432155798039E+018,scolacino," : Hand soap might smell like Burger King Whoppers, coffee like sewage. COVID-19 patients are experiencing phantom odors as t…","Vaughan, ON",IND,None,2021-03-23 11:26:07,
1.37432155892418E+018,piomio1960, : Always heartwarming to watch this government exploit a pandemic to enrich their friends and donors.,world,None,None,2021-03-23 11:26:07,
1.37432155881099E+018,ORB_SL," _tokivi: During the COVID-19 pandemic the Sonowal govt created a commission of inquiry with
prominent economists,the 1st tabled r…","Llangollen, Wales",None,None,2021-03-23 11:26:07,
1.37432156067319E+018,CommishMindset," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…",,None,None,2021-03-23 11:26:08,
1.37432156055581E+018,AnthonySalas0,Former Kogi West Senator Dino Melaye has urged Governor Yahaya Bello to accept the COVID-19 vaccines distributed by… ,"Kingsport, TN",None,None,2021-03-23 11:26:08,
1.37432156102548E+018,abdul7645sayyed," _Rwanda: Today, the first two ASEF staff members, Gilberte,2021-03-23 11:26:36,
1.37432167974955e+18,PainBible,COVID-19 or Allergies? ,,None,None,2021-03-23 11:26:36,
1.37432168010601e+18,uijkjkjkkjk, : During the ongoing COVID-19 pandemic","New Delhi, Delhi",None,None,2021-03-23 11:26:08,
1.37432156122686E+018,TheNationNews, :   Care home workers will be required by law to have a Covid-19 jab under a historic legal change agreed by Boris Johnson a…,"Lagos, Nigeria",None,None,2021-03-23 11:26:08,
1.37432156342473E+018,ShineBelfast," : NEWS I On the orders of Sheikh Abdul Rehman Al Sudais more than 40,000 bottles of Zamzam were given to COVID-19 patients ar…",Belfast,USA,None,2021-03-23 11:26:09,
1.37432156476677E+018,tennshiii," : having                     hating jenny 
COVID-19                  boyd
                      
                No taste",Republic of the Philippines,None,None,2021-03-23 11:26:09,
1.37432156481299E+018,KatMcACT, : Navajo Nation has reported 0 new COVID-19 cases for the first time in six months!!!!!,GBR,None,None,2021-03-23 11:26:09,
1.37432156521563E+018,Ellisnickiygma2," : Supported Event | In2Matrix Webinar: 'Covid-19 Vaccine update: Expectations vs Reality’.
This complimentary webinar is aime…",,None,None,2021-03-23 11:26:09,
1.37432156692692E+018,vnscoverage," I told you so:
",Repoter,None,None,2021-03-23 11:26:09,
1.3743215674261E+018,theGwordfilm, : Asia-Pacific Deep Learning Neural Networks (DNNS) Market 2020-2027| With Impact Of Covid-19 By Top Leading Players- ALYUDA R…,"San Francisco, CA",GBR,None,2021-03-23 11:26:09,
1.37432156766079E+018,cockydejun,Another reminder that human behaviour can impact potential exposure to mosquitoes and mosquito-borne disease,+60•19•she/her,None,None,2021-03-23 11:26:10,
1.37432156886464E+018,rooytaan, : 145 House Republicans refuse to say whether they've been vaccinated against COVID-19 ,MNL🛬GES🛬HKG,None,None,2021-03-23 11:26:10,
1.37432157451445E+018,JCosta1994_2, : The vaccine is 94% effective and millions of people have been given it and 3 so far have caught COVID still which out o…,he/him,None,None,2021-03-23 11:26:11,
1.37432157545394E+018,1883Of," : Machine Learning Models for COVID-19 Not Yet Suitable for Clinical Use - 

Read more here: …",,None,None,2021-03-23 11:26:11,
1.37432157547076E+018,RichardKing633, : COVID-19 won't even be close to the deadliest pandemic in human history. But if will by far be the dumbest.,London,None,None,2021-03-23 11:26:11,
1.37432157876749E+018,Ellisnickiygma2, : U.S. health body questions robustness of AstraZeneca's COVID-19 vaccine trial data  …,,None,None,2021-03-23 11:26:12,
1.37432158039058E+018,AntonKnebenson," : As the U.S. continues to scale COVID-19 vaccinations, Krispy Kreme is offering sweet support to those who are protectin…",,GBR,None,2021-03-23 11:26:13,
1.37432158237877E+018,factsfaraone, : Please remember that all adult stroke survivors can get the COVID-19 vaccine now (also their carers).  Stroke was always on…,"Providence, RI",None,None,2021-03-23 11:26:13,
1.37432158344403E+018,jojo49547318," : BREAKING: AstraZeneca may have used ‘outdated information’ in announcing results from Covid-19 vaccine trial, U.S. officials…",,None,None,2021-03-23 11:26:13,
1.37432158723572E+018,yabosswife," : PHOTOS: Kebbi flags off COVID-19 vaccination​

 ",,None,None,2021-03-23 11:26:14,
1.37432159030597E+018,superpimpzebra,"After 30 days when #BBINonsense has been cleared from parliament, covid-19 numbers will miraculously start going down.","Roanoke, VA",None,None,2021-03-23 11:26:15,
1.37432159044023E+018,everyonetalks21, : Good move by NDA. All above 45+ to get COVID-19 vaccine from April 1.,London,None,None,2021-03-23 11:26:15,
1.37432159157684E+018,LittlehamptonFB, : BREAKING: Occidental Mindoro confirms its first case of the more infectious COVID-19 variant first detected in South Af…,Littlehampton United Church,USA,None,2021-03-23 11:26:15,
1.37432159171112E+018,Food_Foundation," : It is believed that over 1,000 health and care workers have died after testing positive for COVID-19 since March 2020.…",The GBR,GBR,None,2021-03-23 11:26:15,
1.37432159249118E+018,mcqbert,"MUST WATCH!!
The Truth about the so called Covid-19 Vaccines ",,None,None,2021-03-23 11:26:15,
1.37432159267994E+018,AMaasali," : Next headline: ""Care home sector in crisis as staff leave on mass""

This approach is both counterproductive &amp; an assault o…",,None,None,2021-03-23 11:26:16,
1.37432159478129E+018,Strive4GreatACH," : A National Guard convoy transporting doses of the COVID-19 vaccine was ambushed Monday morning in west Texas, according t…",,None,None,2021-03-23 11:26:16,
1.37432159484412E+018,teamstoodnt, : Elephants for safaris in Nepal sold to India due to COVID-19 ,"Palo Alto, CA",USA,None,2021-03-23 11:26:16,
1.3743215960144E+018,LondonStrategyC," : Too many Canadians have lost loved ones in long-term care centers

The problems highlighted by the pandemic are not ne…",London,USA,None,2021-03-23 11:26:16,
1.37432159791029E+018,ciber004, : The  COVID-19 data explorer is an excellent resource if you would like to know what's going on further a…,,None,None,2021-03-23 11:26:17,
1.37432160006193E+018,manavseth," : Health Ministry: Three new Covid-19 clusters detected, all linked to workplaces
  …",,None,None,2021-03-23 11:26:17,
1.37432160282597E+018,TweetsOrtho," : If you care for a loved one and you're eligible for the Covid-19 vaccine, you can now book online or by calling 119",,None,None,2021-03-23 11:26:18,
1.37432160505738E+018,NBC10Boston, : Navajo Nation has reported 0 new COVID-19 cases for the first time in six months!!!!!,"Boston, MA",GBR,None,2021-03-23 11:26:18,
1.37432160615625E+018,DrRobertGlatter, : The vaccine is 94% effective and millions of people have been given it and 3 so far have caught COVID still which out o…,New York City,None,None,2021-03-23 11:26:19,
1.37432160740201E+018,karnatakacom," _ArjeeRestar: New paper  in  (open-access)

COVID-19  SES loss  limited gender affirmation  higher negative me…",Bengaluru,None,None,2021-03-23 11:26:19,
1.37432160997729E+018,BarneyFlames, : what’s the most absurd and/or sensible tweet/fb post/ig post/soc med post about covid-19 (specifically about preventio…,,GBR,None,2021-03-23 11:26:20,
1.3743216111517E+018,oxfamgbpolicy, : The vaccine is 94% effective and millions of people have been given it and 3 so far have caught COVID still which out o…,&gt,&gt,,"Oxford, GBR",None
1.37432161117268E+018,weathertoy," : Leaders of the anti-Newsom recall movement have repeatedly called COVID-19 the ""Wuhan Flu,"" the ""Chinese Flu,"" and recently…","London, England",None,None,2021-03-23 11:26:20,
1.37432161691456E+018,CocoRosesalvia,"17 people (allegedly!) passed away due to Covid-19 related illnesses in the past 24 hours in the GBR

The average Su… ",,USA,None,2021-03-23 11:26:21,
1.37432161905374E+018,tgradous,Opinion: Mark Emmert must go if women are to get equitable treatment from NCAA The disparities between the men's an… ,Home of The MASTERS ⛳️,GBR,None,2021-03-23 11:26:22,
1.37432161936835E+018,CarrieH3nry,KelliSue5610,"England, United Kingdom",None,None,2021-03-23 11:26:22,
1.3743216199849E+018,OriginalSyn3, : The  COVID-19 data explorer is an excellent resource if you would like to know what's going on further a…,,None,None,2021-03-23 11:26:22,
1.37432162038337E+018,xstylesalute, : Always heartwarming to watch this government exploit a pandemic to enrich their friends and donors.,lm follows 04/08/14,None,None,2021-03-23 11:26:22,
1.37432162182196E+018,dennis_1William,"Monday Status Report ... Coweta County confirmed 6 new COVID-19 cases with 1 death, 1 hospitalization. It's the 18t… ","California, USA",GBR,None,2021-03-23 11:26:22,
1.3743216212851E+018,RBCCLondon, : COVID-19 variants of concern are increasing in #KFLA. Your actions matter. Be mindful of what you can do to limit the spread. h…,"London, Moscow",None,None,2021-03-23 11:26:22,
1.37432162281181E+018,AMaasali," : Ontario restaurant workers will get COVID-19 vaccine in Phase 2, officials now confirm   via …",,USA,None,2021-03-23 11:26:23,
1.37432162524867E+018,foxfoxychick, : Navajo Nation has reported 0 new COVID-19 cases for the first time in six months!!!!!,,None,None,2021-03-23 11:26:23,
1.37432162529473E+018,hikaru613," _latest: As we reach the anniversary of the first GBR national lockdown, we remember the doctors who have died of covid-19

""Each nam…",東鳩高校@台湾,None,None,2021-03-23 11:26:23,
1.37432162701453E+018,Hearing4Kids," : Starting April 01st, anyone above 45 years can get the Covid-19 vaccine. I appeal to all eligible citizens to get vaccinated an…",Greater London & Herts,None,None,2021-03-23 11:26:24,
1.37432162789532E+018,hensel_jay, : Always heartwarming to watch this government exploit a pandemic to enrich their friends and donors.,,IND,None,2021-03-23 11:26:24,
1.374321629053E+018,svscarpino," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…","Boston, MA",None,None,2021-03-23 11:26:24,
1.37432162969473E+018,amandafclark," : 5,867 NEW COVID-19 CASES

BREAKING: The Department of Health reported 5,867 additional cases of COVID-19 on Tuesday, Ma…",United Kingdom,USA,None,2021-03-23 11:26:24,
1.37432163052516E+018,Marcelo61138028, : Krispy Kreme is offering a free doughnut in the U.S. to anyone who has received a COVID-19 vaccine  htt…,"São Bernardo do Campo, Brasil",None,None,2021-03-23 11:26:25,
1.37432163352406E+018,tinder74730486," : Pfizer Goes It Alone to Expand Vaccine #Business Beyond Covid-19 Pandemic
Via  
   

For…",,None,None,2021-03-23 11:26:25,
1.3743216340315E+018,anantkkumar, : Navajo Nation has reported 0 new COVID-19 cases for the first time in six months!!!!!,Bangalore,None,None,2021-03-23 11:26:25,
1.37432163530671E+018,sarahlaineee," : Official figures show the GBR has recorded 6,303 new daily COVID-19 cases and a further 95 deaths following a positive tes…",,USA,None,2021-03-23 11:26:26,
1.37432163659851E+018,dennis_1William, : Navajo Nation has reported 0 new COVID-19 cases for the first time in six months!!!!!,"California, USA",USA,None,2021-03-23 11:26:26,
1.3743216366069E+018,BHouse1982, : The pandemic's impact on disabled people's activity levels has been stark. We hear from disabled people and the impact…,,USA,None,2021-03-23 11:26:26,
1.37432164101095E+018,zvera_nd," _quraishi: Pic of Pakistan Prime Minister Imran Khan recovering from Covid-19 at his home outside Islamabad 

It was announced on M…",Earth & beyond,None,None,2021-03-23 11:26:27,
1.37432164227763E+018,RoboSneaks, : There are lots of different ways to take care of your mental health whilst we continue to face the challenges of Covid-19. The E…,,None,None,2021-03-23 11:26:27,
1.37432164272224E+018,EliSchommer,"Nigerian Scientists Have Just Produced COVID-19 Vaccines 
As Nigeria continues with its rollout of the Oxford/Astra… ","Wisconsin, USA",None,None,2021-03-23 11:26:27,
1.37432164325911E+018,LaurenHall, : “Congratulations —excellent thinking process. She gets the dynamics of controlling the coronavirus transmis…,"Buffalo, NY",None,None,2021-03-23 11:26:28,
1.37432164991547E+018,Lurdia, : Lol you can still get COVID even after being vaccinated. The point of the vaccine is literally to teach the immune system…,United States,None,None,2021-03-23 11:26:29,
1.37432165076673E+018,sirajnoorani, : Today at noon I'll be taking time to remember the colleagues and UNISON members we have lost in the fight against this terribl…,mumbai,USA,India,2021-03-23 11:26:29,
1.37432165109826E+018,mchivien," : News: duque blames improper wearing of face masks, face shields for Covid-19 surge.

In other news: ","Ottawa, Ontario",USA,None,2021-03-23 11:26:29,
1.37432165133309E+018,rachelamaii,List Of COVID Vaccine Hospitals In Karnataka ,moon river,None,None,2021-03-23 11:26:29,
1.3743216529479E+018,hailey_zoesdad,"#CBDT signs Unilateral #APA with US company along with Covid-19 relief on transfer pricing

Amit Maheshwari Partner… ","Springfield, MO",None,None,2021-03-23 11:26:30,
1.3743216582118E+018,factsfaraone," : There will be a minute's silence at noon to remember those who have died of COVID-19

One in six Britons (17%) have lost a frie…","Providence, RI",USA,None,2021-03-23 11:26:31,
1.37432165841313E+018,ricky_amazonas," : WILDLIFE CRIME: While there has been a decline in seizures of illegal wildlife during the global covid-19 lockdown, ther…","Miami, FL",GBR,None,2021-03-23 11:26:31,
1.37432165842558E+018,andresdmiller," : It's been bizarre. Trudeau gov't sucked up to China on the pandemic until recently, even developing a truly idiotic plan to…","California, USA",None,None,2021-03-23 11:26:31,
1.37432166147077E+018,DrRobertNo," : News: duque blames improper wearing of face masks, face shields for Covid-19 surge.

In other news: ",,None,None,2021-03-23 11:26:32,
1.37432166219634E+018,I_AM_ME270," : Sinovac says its COVID-19 vaccine is safe in children ages 3-17, based on preliminary data, and it has submitted the data to Chine…",EARTH,None,None,2021-03-23 11:26:32,
1.37432166372726E+018,awakene44042307, : AstraZeneca reported Monday that its COVID-19 vaccine provided strong protection among adults of all ages in a long-anticip…,"Michigan, USA",USA,None,2021-03-23 11:26:32,
1.37432166550564E+018,CarrieH3nry," : News: duque blames improper wearing of face masks, face shields for Covid-19 surge.

In other news: ","England, United Kingdom",None,None,2021-03-23 11:26:33,
1.37432166577827E+018,unBASICreality, : Someone is looking for a Nanny/House Manager in Lagos. The ideal nanny would be great at multi-tasking. The kids are age…,347 to 404,IND,None,2021-03-23 11:26:33,
1.37432166655001E+018,risksolutioncon, : A SHO THREAD. A friend who tested positive for Covid-19 in December 2020 and is now fully recovered told me these were…,Cape Town South Africa,None,None,2021-03-23 11:26:33,
1.37432166773282E+018,hawksandoil," : In consultation with the Ohio Department of Health and Governor Mike DeWine, effective immediately, Public Health is o…",,None,None,2021-03-23 11:26:33,
1.3743216697964E+018,named_JC," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…","Brooklyn, NY",None,None,2021-03-23 11:26:34,
1.37432166993064E+018,c___s98,None,,None,None,2021-03-23 11:26:34,
1.37432167013188E+018,DAVE_JSR,"#AstraZeneca Covid-19 vaccine sale concluded in #SouthAfrica
Read more … ",INDIA,None,None,2021-03-23 11:26:34,
1.37432167223318E+018,LaDeshiaM," : U.S. officials said AstraZeneca might have included outdated information from its Covid-19 vaccine trial, providing an “incomp…",,None,None,2021-03-23 11:26:34,
1.3743216750771E+018,JokesNaija," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…","Lagos, Nigeria",None,None,2021-03-23 11:26:35,
1.37432167815153E+018,ASEF_Rwanda,"




Dealers &amp; Professionals had not overcome from Covid-… ",,None,None,2021-03-23 11:26:36,
